Kategori,Alt_Kategori,Marka,Model,Fiyat_TL,Segment,Kullanim_Amaci,Soket,RAM_Tipi,Watt,Kapasite,Uyumluluk,Ozellik,Puan,Yorum_Sayisi,Garanti_Yil,RGB,Boyut,Cozunurluk,Hz,VRAM,Okuma_Hizi,Yazma_Hizi,Kaynak,Fiyat_Guncelleme_Tarihi,Fiyat_Notu,Akakce_Arama_Link,Hepsiburada_Arama_Link,Amazon_Arama_Link,Teknosa_Arama_Link,Vatan_Arama_Link,Itopya_Arama_Link,Incehesap_Arama_Link,Sinerji_Arama_Link
Toplama Bilgisayar,Monitör,AOC,Legion 27 inç 1920x1080 144Hz,5400,Orta,Ofis,,,50,,HDMI-DP,"IPS panel, 144Hz",7.9,226,3,Yok,27 inç,1920x1080,144Hz,,,,Epey,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=AOC+Legion+27+in%C3%A7+1920x1080+144Hz,https://www.hepsiburada.com/ara?q=AOC+Legion+27+in%C3%A7+1920x1080+144Hz,https://www.amazon.com.tr/s?k=AOC+Legion+27+in%C3%A7+1920x1080+144Hz,https://www.teknosa.com/arama/?s=AOC+Legion+27+in%C3%A7+1920x1080+144Hz,https://www.vatanbilgisayar.com/arama/AOC+Legion+27+in%C3%A7+1920x1080+144Hz,https://www.itopya.com/Arama?q=AOC+Legion+27+in%C3%A7+1920x1080+144Hz,https://www.incehesap.com/arama/?q=AOC+Legion+27+in%C3%A7+1920x1080+144Hz,https://www.sinerji.gen.tr/arama?q=AOC+Legion+27+in%C3%A7+1920x1080+144Hz
Toplama Bilgisayar,Mouse,Razer,ROG Keris Pro 12000DPI,1550,Orta,Yazılım,,,,,Bluetooth,"12000 DPI sensör, 63g",8.5,3237,2,Yok,,,,,,,Sinerji,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Razer+ROG+Keris+Pro+12000DPI,https://www.hepsiburada.com/ara?q=Razer+ROG+Keris+Pro+12000DPI,https://www.amazon.com.tr/s?k=Razer+ROG+Keris+Pro+12000DPI,https://www.teknosa.com/arama/?s=Razer+ROG+Keris+Pro+12000DPI,https://www.vatanbilgisayar.com/arama/Razer+ROG+Keris+Pro+12000DPI,https://www.itopya.com/Arama?q=Razer+ROG+Keris+Pro+12000DPI,https://www.incehesap.com/arama/?q=Razer+ROG+Keris+Pro+12000DPI,https://www.sinerji.gen.tr/arama?q=Razer+ROG+Keris+Pro+12000DPI
Toplama Bilgisayar,Klavye,ASUS,Apex Wireless Optik switch 75%,5200,Üst,Yazılım,,,,,USB,Optik switch klavye,8.4,10827,2,Yok,75%,,,,,,Akakçe,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=ASUS+Apex+Wireless+Optik+switch+75%25,https://www.hepsiburada.com/ara?q=ASUS+Apex+Wireless+Optik+switch+75%25,https://www.amazon.com.tr/s?k=ASUS+Apex+Wireless+Optik+switch+75%25,https://www.teknosa.com/arama/?s=ASUS+Apex+Wireless+Optik+switch+75%25,https://www.vatanbilgisayar.com/arama/ASUS+Apex+Wireless+Optik+switch+75%25,https://www.itopya.com/Arama?q=ASUS+Apex+Wireless+Optik+switch+75%25,https://www.incehesap.com/arama/?q=ASUS+Apex+Wireless+Optik+switch+75%25,https://www.sinerji.gen.tr/arama?q=ASUS+Apex+Wireless+Optik+switch+75%25
Toplama Bilgisayar,Kasa,NZXT,4000D Airflow White,4350,Orta,Günlük Kullanım,,,,,E-ATX,"Full Tower, mesh/airflow odaklı kasa",8.6,2550,2,Var,Full Tower,,,,,,Epey,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=NZXT+4000D+Airflow+White,https://www.hepsiburada.com/ara?q=NZXT+4000D+Airflow+White,https://www.amazon.com.tr/s?k=NZXT+4000D+Airflow+White,https://www.teknosa.com/arama/?s=NZXT+4000D+Airflow+White,https://www.vatanbilgisayar.com/arama/NZXT+4000D+Airflow+White,https://www.itopya.com/Arama?q=NZXT+4000D+Airflow+White,https://www.incehesap.com/arama/?q=NZXT+4000D+Airflow+White,https://www.sinerji.gen.tr/arama?q=NZXT+4000D+Airflow+White
Toplama Bilgisayar,Anakart,Biostar,Creator B650 MAX DDR5,7800,Orta,Yazılım,AM5,DDR5,,,AM5-DDR5,"Mini ITX, B650 yonga seti, DDR5 bellek desteği",7.5,4190,3,Var,Mini ITX,,,,,,Epey,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Biostar+Creator+B650+MAX+DDR5,https://www.hepsiburada.com/ara?q=Biostar+Creator+B650+MAX+DDR5,https://www.amazon.com.tr/s?k=Biostar+Creator+B650+MAX+DDR5,https://www.teknosa.com/arama/?s=Biostar+Creator+B650+MAX+DDR5,https://www.vatanbilgisayar.com/arama/Biostar+Creator+B650+MAX+DDR5,https://www.itopya.com/Arama?q=Biostar+Creator+B650+MAX+DDR5,https://www.incehesap.com/arama/?q=Biostar+Creator+B650+MAX+DDR5,https://www.sinerji.gen.tr/arama?q=Biostar+Creator+B650+MAX+DDR5
Toplama Bilgisayar,Güç Kaynağı,GamePower,Strider 1000W 80+ Platinum,10400,Üst,Video Edit,,,1000W,,80+ Platinum,"Modüler PSU, 80+ Platinum",8.3,1091,5,Yok,,,,,,,Akakçe,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=GamePower+Strider+1000W+80%2B+Platinum,https://www.hepsiburada.com/ara?q=GamePower+Strider+1000W+80%2B+Platinum,https://www.amazon.com.tr/s?k=GamePower+Strider+1000W+80%2B+Platinum,https://www.teknosa.com/arama/?s=GamePower+Strider+1000W+80%2B+Platinum,https://www.vatanbilgisayar.com/arama/GamePower+Strider+1000W+80%2B+Platinum,https://www.itopya.com/Arama?q=GamePower+Strider+1000W+80%2B+Platinum,https://www.incehesap.com/arama/?q=GamePower+Strider+1000W+80%2B+Platinum,https://www.sinerji.gen.tr/arama?q=GamePower+Strider+1000W+80%2B+Platinum
Toplama Bilgisayar,Kasa,Thermaltake,North RGB,4650,Orta,Yazılım,,,,,ATX,"Full Tower, mesh/airflow odaklı kasa",7.4,1664,2,Var,Full Tower,,,,,,Epey,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Thermaltake+North+RGB,https://www.hepsiburada.com/ara?q=Thermaltake+North+RGB,https://www.amazon.com.tr/s?k=Thermaltake+North+RGB,https://www.teknosa.com/arama/?s=Thermaltake+North+RGB,https://www.vatanbilgisayar.com/arama/Thermaltake+North+RGB,https://www.itopya.com/Arama?q=Thermaltake+North+RGB,https://www.incehesap.com/arama/?q=Thermaltake+North+RGB,https://www.sinerji.gen.tr/arama?q=Thermaltake+North+RGB
Toplama Bilgisayar,Kasa,Phanteks,TD500,8800,Amiral,Video Edit,,,,,ATX,"Full Tower, mesh/airflow odaklı kasa",9.5,3331,2,Yok,Full Tower,,,,,,İncehesap,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Phanteks+TD500,https://www.hepsiburada.com/ara?q=Phanteks+TD500,https://www.amazon.com.tr/s?k=Phanteks+TD500,https://www.teknosa.com/arama/?s=Phanteks+TD500,https://www.vatanbilgisayar.com/arama/Phanteks+TD500,https://www.itopya.com/Arama?q=Phanteks+TD500,https://www.incehesap.com/arama/?q=Phanteks+TD500,https://www.sinerji.gen.tr/arama?q=Phanteks+TD500
Toplama Bilgisayar,Mouse,Lamzu,Clutch GM 36000DPI,3150,Üst,Oyun,,,,,Kablosuz,"36000 DPI sensör, 63g",9.2,2819,2,Var,,,,,,,İtopya,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Lamzu+Clutch+GM+36000DPI,https://www.hepsiburada.com/ara?q=Lamzu+Clutch+GM+36000DPI,https://www.amazon.com.tr/s?k=Lamzu+Clutch+GM+36000DPI,https://www.teknosa.com/arama/?s=Lamzu+Clutch+GM+36000DPI,https://www.vatanbilgisayar.com/arama/Lamzu+Clutch+GM+36000DPI,https://www.itopya.com/Arama?q=Lamzu+Clutch+GM+36000DPI,https://www.incehesap.com/arama/?q=Lamzu+Clutch+GM+36000DPI,https://www.sinerji.gen.tr/arama?q=Lamzu+Clutch+GM+36000DPI
Toplama Bilgisayar,SSD,Crucial,Viper VP4300 2TB NVMe,6100,Üst,Yayıncılık,,,5,2TB,M2 NVMe,PCIe 4.0 NVMe SSD,8.1,759,3,Yok,,,,,5632 MB/s,4159 MB/s,Akakçe,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Crucial+Viper+VP4300+2TB+NVMe,https://www.hepsiburada.com/ara?q=Crucial+Viper+VP4300+2TB+NVMe,https://www.amazon.com.tr/s?k=Crucial+Viper+VP4300+2TB+NVMe,https://www.teknosa.com/arama/?s=Crucial+Viper+VP4300+2TB+NVMe,https://www.vatanbilgisayar.com/arama/Crucial+Viper+VP4300+2TB+NVMe,https://www.itopya.com/Arama?q=Crucial+Viper+VP4300+2TB+NVMe,https://www.incehesap.com/arama/?q=Crucial+Viper+VP4300+2TB+NVMe,https://www.sinerji.gen.tr/arama?q=Crucial+Viper+VP4300+2TB+NVMe
Toplama Bilgisayar,Kasa,Phanteks,North Mesh,1700,Giriş,Oyun,,,,,E-ATX,"Mini Tower, mesh/airflow odaklı kasa",6.7,557,2,Var,Mini Tower,,,,,,Epey,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Phanteks+North+Mesh,https://www.hepsiburada.com/ara?q=Phanteks+North+Mesh,https://www.amazon.com.tr/s?k=Phanteks+North+Mesh,https://www.teknosa.com/arama/?s=Phanteks+North+Mesh,https://www.vatanbilgisayar.com/arama/Phanteks+North+Mesh,https://www.itopya.com/Arama?q=Phanteks+North+Mesh,https://www.incehesap.com/arama/?q=Phanteks+North+Mesh,https://www.sinerji.gen.tr/arama?q=Phanteks+North+Mesh
Toplama Bilgisayar,Klavye,Glorious,BlackWidow Pro Low Profile 60%,625,Giriş,Oyun,,,,,Bluetooth,Low Profile klavye,7.0,1066,2,Var,60%,,,,,,İtopya,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Glorious+BlackWidow+Pro+Low+Profile+60%25,https://www.hepsiburada.com/ara?q=Glorious+BlackWidow+Pro+Low+Profile+60%25,https://www.amazon.com.tr/s?k=Glorious+BlackWidow+Pro+Low+Profile+60%25,https://www.teknosa.com/arama/?s=Glorious+BlackWidow+Pro+Low+Profile+60%25,https://www.vatanbilgisayar.com/arama/Glorious+BlackWidow+Pro+Low+Profile+60%25,https://www.itopya.com/Arama?q=Glorious+BlackWidow+Pro+Low+Profile+60%25,https://www.incehesap.com/arama/?q=Glorious+BlackWidow+Pro+Low+Profile+60%25,https://www.sinerji.gen.tr/arama?q=Glorious+BlackWidow+Pro+Low+Profile+60%25
Toplama Bilgisayar,Klavye,Keychron,Vigor GK Wireless Optik switch TKL,7900,Amiral,Günlük Kullanım,,,,,Kablosuz,Optik switch klavye,9.6,1777,2,Var,TKL,,,,,,Epey,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Keychron+Vigor+GK+Wireless+Optik+switch+TKL,https://www.hepsiburada.com/ara?q=Keychron+Vigor+GK+Wireless+Optik+switch+TKL,https://www.amazon.com.tr/s?k=Keychron+Vigor+GK+Wireless+Optik+switch+TKL,https://www.teknosa.com/arama/?s=Keychron+Vigor+GK+Wireless+Optik+switch+TKL,https://www.vatanbilgisayar.com/arama/Keychron+Vigor+GK+Wireless+Optik+switch+TKL,https://www.itopya.com/Arama?q=Keychron+Vigor+GK+Wireless+Optik+switch+TKL,https://www.incehesap.com/arama/?q=Keychron+Vigor+GK+Wireless+Optik+switch+TKL,https://www.sinerji.gen.tr/arama?q=Keychron+Vigor+GK+Wireless+Optik+switch+TKL
Toplama Bilgisayar,Mouse,Cooler Master,M711 Mini 8000DPI,475,Giriş,Yazılım,,,,,Kablosuz,"8000 DPI sensör, 59g",6.5,1941,2,Var,,,,,,,İncehesap,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Cooler+Master+M711+Mini+8000DPI,https://www.hepsiburada.com/ara?q=Cooler+Master+M711+Mini+8000DPI,https://www.amazon.com.tr/s?k=Cooler+Master+M711+Mini+8000DPI,https://www.teknosa.com/arama/?s=Cooler+Master+M711+Mini+8000DPI,https://www.vatanbilgisayar.com/arama/Cooler+Master+M711+Mini+8000DPI,https://www.itopya.com/Arama?q=Cooler+Master+M711+Mini+8000DPI,https://www.incehesap.com/arama/?q=Cooler+Master+M711+Mini+8000DPI,https://www.sinerji.gen.tr/arama?q=Cooler+Master+M711+Mini+8000DPI
Toplama Bilgisayar,Klavye,Logitech,Vigor GK Wireless Optik switch 75%,3400,Üst,Ofis,,,,,Kablosuz,Optik switch klavye,9.5,5094,2,Yok,75%,,,,,,Akakçe,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Logitech+Vigor+GK+Wireless+Optik+switch+75%25,https://www.hepsiburada.com/ara?q=Logitech+Vigor+GK+Wireless+Optik+switch+75%25,https://www.amazon.com.tr/s?k=Logitech+Vigor+GK+Wireless+Optik+switch+75%25,https://www.teknosa.com/arama/?s=Logitech+Vigor+GK+Wireless+Optik+switch+75%25,https://www.vatanbilgisayar.com/arama/Logitech+Vigor+GK+Wireless+Optik+switch+75%25,https://www.itopya.com/Arama?q=Logitech+Vigor+GK+Wireless+Optik+switch+75%25,https://www.incehesap.com/arama/?q=Logitech+Vigor+GK+Wireless+Optik+switch+75%25,https://www.sinerji.gen.tr/arama?q=Logitech+Vigor+GK+Wireless+Optik+switch+75%25
Toplama Bilgisayar,Kasa,Phanteks,Aquarius RGB,13200,Amiral,Tasarım,,,,,E-ATX,"Mini Tower, mesh/airflow odaklı kasa",9.5,558,2,Var,Mini Tower,,,,,,İtopya,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Phanteks+Aquarius+RGB,https://www.hepsiburada.com/ara?q=Phanteks+Aquarius+RGB,https://www.amazon.com.tr/s?k=Phanteks+Aquarius+RGB,https://www.teknosa.com/arama/?s=Phanteks+Aquarius+RGB,https://www.vatanbilgisayar.com/arama/Phanteks+Aquarius+RGB,https://www.itopya.com/Arama?q=Phanteks+Aquarius+RGB,https://www.incehesap.com/arama/?q=Phanteks+Aquarius+RGB,https://www.sinerji.gen.tr/arama?q=Phanteks+Aquarius+RGB
Toplama Bilgisayar,RAM,ADATA,T-Force Delta 16GB 2x8GB DDR5 5200MHz,2900,Orta,Oyun,,DDR5,,16GB,DDR5,5200MHz bellek kiti,7.8,2114,2,Yok,,,,,,,Vatan,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=ADATA+T-Force+Delta+16GB+2x8GB+DDR5+5200MHz,https://www.hepsiburada.com/ara?q=ADATA+T-Force+Delta+16GB+2x8GB+DDR5+5200MHz,https://www.amazon.com.tr/s?k=ADATA+T-Force+Delta+16GB+2x8GB+DDR5+5200MHz,https://www.teknosa.com/arama/?s=ADATA+T-Force+Delta+16GB+2x8GB+DDR5+5200MHz,https://www.vatanbilgisayar.com/arama/ADATA+T-Force+Delta+16GB+2x8GB+DDR5+5200MHz,https://www.itopya.com/Arama?q=ADATA+T-Force+Delta+16GB+2x8GB+DDR5+5200MHz,https://www.incehesap.com/arama/?q=ADATA+T-Force+Delta+16GB+2x8GB+DDR5+5200MHz,https://www.sinerji.gen.tr/arama?q=ADATA+T-Force+Delta+16GB+2x8GB+DDR5+5200MHz
Toplama Bilgisayar,Mouse,HyperX,G305 36000DPI,1200,Orta,Ofis,,,,,Bluetooth,"36000 DPI sensör, 90g",7.6,6367,2,Var,,,,,,,GamingGenTR,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=HyperX+G305+36000DPI,https://www.hepsiburada.com/ara?q=HyperX+G305+36000DPI,https://www.amazon.com.tr/s?k=HyperX+G305+36000DPI,https://www.teknosa.com/arama/?s=HyperX+G305+36000DPI,https://www.vatanbilgisayar.com/arama/HyperX+G305+36000DPI,https://www.itopya.com/Arama?q=HyperX+G305+36000DPI,https://www.incehesap.com/arama/?q=HyperX+G305+36000DPI,https://www.sinerji.gen.tr/arama?q=HyperX+G305+36000DPI
Toplama Bilgisayar,Mouse,Corsair,Model O Mini 30000DPI,1100,Orta,Günlük Kullanım,,,,,Bluetooth,"30000 DPI sensör, 49g",7.3,3140,2,Yok,,,,,,,İtopya,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Corsair+Model+O+Mini+30000DPI,https://www.hepsiburada.com/ara?q=Corsair+Model+O+Mini+30000DPI,https://www.amazon.com.tr/s?k=Corsair+Model+O+Mini+30000DPI,https://www.teknosa.com/arama/?s=Corsair+Model+O+Mini+30000DPI,https://www.vatanbilgisayar.com/arama/Corsair+Model+O+Mini+30000DPI,https://www.itopya.com/Arama?q=Corsair+Model+O+Mini+30000DPI,https://www.incehesap.com/arama/?q=Corsair+Model+O+Mini+30000DPI,https://www.sinerji.gen.tr/arama?q=Corsair+Model+O+Mini+30000DPI
Toplama Bilgisayar,Monitör,MSI,ProArt 24.5 inç 1920x1080 180Hz,5300,Orta,Video Edit,,,50,,HDMI-DP,"VA panel, 180Hz",7.6,6024,2,Yok,24.5 inç,1920x1080,180Hz,,,,İncehesap,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=MSI+ProArt+24.5+in%C3%A7+1920x1080+180Hz,https://www.hepsiburada.com/ara?q=MSI+ProArt+24.5+in%C3%A7+1920x1080+180Hz,https://www.amazon.com.tr/s?k=MSI+ProArt+24.5+in%C3%A7+1920x1080+180Hz,https://www.teknosa.com/arama/?s=MSI+ProArt+24.5+in%C3%A7+1920x1080+180Hz,https://www.vatanbilgisayar.com/arama/MSI+ProArt+24.5+in%C3%A7+1920x1080+180Hz,https://www.itopya.com/Arama?q=MSI+ProArt+24.5+in%C3%A7+1920x1080+180Hz,https://www.incehesap.com/arama/?q=MSI+ProArt+24.5+in%C3%A7+1920x1080+180Hz,https://www.sinerji.gen.tr/arama?q=MSI+ProArt+24.5+in%C3%A7+1920x1080+180Hz
Toplama Bilgisayar,Klavye,Cooler Master,MOD007 Pro Membran 60%,1750,Orta,Ofis,,,,,Kablosuz,Membran klavye,7.6,910,2,Yok,60%,,,,,,İncehesap,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Cooler+Master+MOD007+Pro+Membran+60%25,https://www.hepsiburada.com/ara?q=Cooler+Master+MOD007+Pro+Membran+60%25,https://www.amazon.com.tr/s?k=Cooler+Master+MOD007+Pro+Membran+60%25,https://www.teknosa.com/arama/?s=Cooler+Master+MOD007+Pro+Membran+60%25,https://www.vatanbilgisayar.com/arama/Cooler+Master+MOD007+Pro+Membran+60%25,https://www.itopya.com/Arama?q=Cooler+Master+MOD007+Pro+Membran+60%25,https://www.incehesap.com/arama/?q=Cooler+Master+MOD007+Pro+Membran+60%25,https://www.sinerji.gen.tr/arama?q=Cooler+Master+MOD007+Pro+Membran+60%25
Toplama Bilgisayar,Kasa,Phanteks,TUF GT Black,2600,Orta,Ofis,,,,,Micro ATX,"Mid Tower, mesh/airflow odaklı kasa",7.9,2625,2,Var,Mid Tower,,,,,,İtopya,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Phanteks+TUF+GT+Black,https://www.hepsiburada.com/ara?q=Phanteks+TUF+GT+Black,https://www.amazon.com.tr/s?k=Phanteks+TUF+GT+Black,https://www.teknosa.com/arama/?s=Phanteks+TUF+GT+Black,https://www.vatanbilgisayar.com/arama/Phanteks+TUF+GT+Black,https://www.itopya.com/Arama?q=Phanteks+TUF+GT+Black,https://www.incehesap.com/arama/?q=Phanteks+TUF+GT+Black,https://www.sinerji.gen.tr/arama?q=Phanteks+TUF+GT+Black
Toplama Bilgisayar,Klavye,Redragon,ROG Strix Scope Wireless Low Profile Tam boy,2650,Orta,Günlük Kullanım,,,,,Kablosuz,Low Profile klavye,8.8,6821,2,Yok,Tam boy,,,,,,Sinerji,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Redragon+ROG+Strix+Scope+Wireless+Low+Profile+Tam+boy,https://www.hepsiburada.com/ara?q=Redragon+ROG+Strix+Scope+Wireless+Low+Profile+Tam+boy,https://www.amazon.com.tr/s?k=Redragon+ROG+Strix+Scope+Wireless+Low+Profile+Tam+boy,https://www.teknosa.com/arama/?s=Redragon+ROG+Strix+Scope+Wireless+Low+Profile+Tam+boy,https://www.vatanbilgisayar.com/arama/Redragon+ROG+Strix+Scope+Wireless+Low+Profile+Tam+boy,https://www.itopya.com/Arama?q=Redragon+ROG+Strix+Scope+Wireless+Low+Profile+Tam+boy,https://www.incehesap.com/arama/?q=Redragon+ROG+Strix+Scope+Wireless+Low+Profile+Tam+boy,https://www.sinerji.gen.tr/arama?q=Redragon+ROG+Strix+Scope+Wireless+Low+Profile+Tam+boy
Toplama Bilgisayar,Klavye,Cooler Master,K380 Pro Mekanik 60%,825,Giriş,Yazılım,,,,,Kablosuz,Mekanik klavye,7.1,1624,2,Yok,60%,,,,,,İtopya,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Cooler+Master+K380+Pro+Mekanik+60%25,https://www.hepsiburada.com/ara?q=Cooler+Master+K380+Pro+Mekanik+60%25,https://www.amazon.com.tr/s?k=Cooler+Master+K380+Pro+Mekanik+60%25,https://www.teknosa.com/arama/?s=Cooler+Master+K380+Pro+Mekanik+60%25,https://www.vatanbilgisayar.com/arama/Cooler+Master+K380+Pro+Mekanik+60%25,https://www.itopya.com/Arama?q=Cooler+Master+K380+Pro+Mekanik+60%25,https://www.incehesap.com/arama/?q=Cooler+Master+K380+Pro+Mekanik+60%25,https://www.sinerji.gen.tr/arama?q=Cooler+Master+K380+Pro+Mekanik+60%25
Toplama Bilgisayar,Klavye,Keychron,K2 Membran 75%,750,Giriş,Yazılım,,,,,USB,Membran klavye,7.8,181,2,Var,75%,,,,,,GamingGenTR,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Keychron+K2+Membran+75%25,https://www.hepsiburada.com/ara?q=Keychron+K2+Membran+75%25,https://www.amazon.com.tr/s?k=Keychron+K2+Membran+75%25,https://www.teknosa.com/arama/?s=Keychron+K2+Membran+75%25,https://www.vatanbilgisayar.com/arama/Keychron+K2+Membran+75%25,https://www.itopya.com/Arama?q=Keychron+K2+Membran+75%25,https://www.incehesap.com/arama/?q=Keychron+K2+Membran+75%25,https://www.sinerji.gen.tr/arama?q=Keychron+K2+Membran+75%25
Toplama Bilgisayar,Klavye,Keychron,Ogre Wireless Low Profile Tam boy,625,Giriş,Oyun,,,,,Kablosuz,Low Profile klavye,7.1,604,2,Var,Tam boy,,,,,,Vatan,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Keychron+Ogre+Wireless+Low+Profile+Tam+boy,https://www.hepsiburada.com/ara?q=Keychron+Ogre+Wireless+Low+Profile+Tam+boy,https://www.amazon.com.tr/s?k=Keychron+Ogre+Wireless+Low+Profile+Tam+boy,https://www.teknosa.com/arama/?s=Keychron+Ogre+Wireless+Low+Profile+Tam+boy,https://www.vatanbilgisayar.com/arama/Keychron+Ogre+Wireless+Low+Profile+Tam+boy,https://www.itopya.com/Arama?q=Keychron+Ogre+Wireless+Low+Profile+Tam+boy,https://www.incehesap.com/arama/?q=Keychron+Ogre+Wireless+Low+Profile+Tam+boy,https://www.sinerji.gen.tr/arama?q=Keychron+Ogre+Wireless+Low+Profile+Tam+boy
Toplama Bilgisayar,RAM,ADATA,Dominator 16GB 2x8GB DDR5 6000MHz,3550,Orta,Ofis,,DDR5,,16GB,DDR5,6000MHz bellek kiti,8.4,8320,3,Var,,,,,,,İncehesap,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=ADATA+Dominator+16GB+2x8GB+DDR5+6000MHz,https://www.hepsiburada.com/ara?q=ADATA+Dominator+16GB+2x8GB+DDR5+6000MHz,https://www.amazon.com.tr/s?k=ADATA+Dominator+16GB+2x8GB+DDR5+6000MHz,https://www.teknosa.com/arama/?s=ADATA+Dominator+16GB+2x8GB+DDR5+6000MHz,https://www.vatanbilgisayar.com/arama/ADATA+Dominator+16GB+2x8GB+DDR5+6000MHz,https://www.itopya.com/Arama?q=ADATA+Dominator+16GB+2x8GB+DDR5+6000MHz,https://www.incehesap.com/arama/?q=ADATA+Dominator+16GB+2x8GB+DDR5+6000MHz,https://www.sinerji.gen.tr/arama?q=ADATA+Dominator+16GB+2x8GB+DDR5+6000MHz
Toplama Bilgisayar,Klavye,HyperX,G Pro X Pro Low Profile TKL,1700,Orta,Yazılım,,,,,Kablosuz,Low Profile klavye,8.2,7176,2,Var,TKL,,,,,,Vatan,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=HyperX+G+Pro+X+Pro+Low+Profile+TKL,https://www.hepsiburada.com/ara?q=HyperX+G+Pro+X+Pro+Low+Profile+TKL,https://www.amazon.com.tr/s?k=HyperX+G+Pro+X+Pro+Low+Profile+TKL,https://www.teknosa.com/arama/?s=HyperX+G+Pro+X+Pro+Low+Profile+TKL,https://www.vatanbilgisayar.com/arama/HyperX+G+Pro+X+Pro+Low+Profile+TKL,https://www.itopya.com/Arama?q=HyperX+G+Pro+X+Pro+Low+Profile+TKL,https://www.incehesap.com/arama/?q=HyperX+G+Pro+X+Pro+Low+Profile+TKL,https://www.sinerji.gen.tr/arama?q=HyperX+G+Pro+X+Pro+Low+Profile+TKL
